0.006868	0.006948	0.007098	0.007299	0.007558	0.007860	0.008214	0.008605	0.009041	0.009509	0.010017	0.010555	0.011131	0.011734	0.012376	0.013044	0.013752	0.014489	0.015267	0.016078	0.016934	0.017827	0.018770	0.019756	0.020798	0.021892	0.023049	0.024266	0.025556	0.026917	0.028361	0.029888	0.031507	0.033221	0.035036	0.036952	0.038973	0.041093	0.043304	0.045592	0.047929	0.050280	0.052589	0.054789	0.056791	0.058502	0.059814	0.060647	0.219536	0.500000	0.499999	0.500000	0.219422	0.060871	0.060031	0.058704	0.056977	0.054955	0.052732	0.050399	0.048023	0.045660	0.043347	0.041110	0.038965	0.036921	0.034981	0.033144	0.031408	0.029769	0.028222	0.026761	0.025382	0.024076	0.022843	0.021673	0.020566	0.019513	0.018515	0.017565	0.016663	0.015802	0.014985	0.014205	0.013465	0.012759	0.012091	0.011455	0.010858	0.010292	0.009766	0.009275	0.008825	0.008415	0.008052	0.007734	0.007469	0.007257	0.007104	0.007016	
0.007423	0.007504	0.007638	0.007829	0.008064	0.008352	0.008678	0.009051	0.009459	0.009908	0.010388	0.010907	0.011454	0.012039	0.012651	0.013301	0.013979	0.014696	0.015443	0.016231	0.017053	0.017920	0.018825	0.019780	0.020777	0.021831	0.022934	0.024099	0.025323	0.026614	0.027973	0.029406	0.030914	0.032502	0.034168	0.035915	0.037738	0.039631	0.041584	0.043577	0.045587	0.047576	0.049503	0.051306	0.052927	0.054286	0.055324	0.055970	0.221904	0.500000	0.500000	0.500000	0.221780	0.056215	0.055560	0.054512	0.053136	0.051497	0.049672	0.047722	0.045709	0.043674	0.041656	0.039679	0.037761	0.035914	0.034144	0.032455	0.030845	0.029317	0.027864	0.026486	0.025178	0.023937	0.022757	0.021639	0.020574	0.019564	0.018600	0.017685	0.016811	0.015982	0.015190	0.014439	0.013722	0.013043	0.012397	0.011789	0.011212	0.010674	0.010169	0.009705	0.009276	0.008892	0.008548	0.008253	0.008005	0.007810	0.007667	0.007591	
0.007978	0.008043	0.008172	0.008345	0.008570	0.008834	0.009146	0.009493	0.009883	0.010305	0.010767	0.011258	0.011787	0.012343	0.012936	0.013557	0.014215	0.014901	0.015627	0.016383	0.017180	0.018010	0.018886	0.019799	0.020760	0.021764	0.022822	0.023927	0.025091	0.026309	0.027589	0.028928	0.030332	0.031799	0.033329	0.034919	0.036564	0.038256	0.039981	0.041725	0.043458	0.045157	0.046776	0.048277	0.049603	0.050709	0.051539	0.052059	0.223884	0.500000	0.500000	0.500000	0.223750	0.052322	0.051797	0.050955	0.049835	0.048491	0.046970	0.045329	0.043608	0.041850	0.040083	0.038333	0.036616	0.034947	0.033334	0.031782	0.030293	0.028868	0.027509	0.026210	0.024974	0.023795	0.022673	0.021602	0.020584	0.019612	0.018688	0.017805	0.016965	0.016163	0.015402	0.014674	0.013986	0.013330	0.012711	0.012123	0.011574	0.011056	0.010577	0.010133	0.009729	0.009363	0.009042	0.008763	0.008533	0.008349	0.008219	0.008144	
0.008505	0.008574	0.008689	0.008856	0.009061	0.009314	0.009603	0.009936	0.010300	0.010706	0.011141	0.011615	0.012116	0.012654	0.013219	0.013821	0.014449	0.015115	0.015808	0.016540	0.017303	0.018106	0.018942	0.019822	0.020739	0.021702	0.022705	0.023759	0.024857	0.026008	0.027208	0.028461	0.029764	0.031119	0.032521	0.033969	0.035454	0.036968	0.038498	0.040026	0.041534	0.042989	0.044367	0.045624	0.046731	0.047638	0.048321	0.048740	0.225557	0.500000	0.500000	0.500000	0.225415	0.049024	0.048598	0.047906	0.046984	0.045862	0.044585	0.043187	0.041709	0.040179	0.038628	0.037073	0.035536	0.034027	0.032557	0.031131	0.029755	0.028430	0.027158	0.025939	0.024771	0.023655	0.022587	0.021568	0.020592	0.019663	0.018774	0.017927	0.017118	0.016348	0.015612	0.014915	0.014249	0.013621	0.013023	0.012462	0.011933	0.011441	0.010981	0.010561	0.010175	0.009832	0.009526	0.009266	0.009048	0.008878	0.008753	0.008690	
0.009032	0.009085	0.009199	0.009349	0.009547	0.009780	0.010058	0.010367	0.010719	0.011099	0.011519	0.011966	0.012450	0.012961	0.013507	0.014080	0.014688	0.015323	0.015995	0.016694	0.017431	0.018197	0.019003	0.019841	0.020721	0.021635	0.022593	0.023589	0.024630	0.025711	0.026837	0.028005	0.029215	0.030465	0.031751	0.033070	0.034411	0.035769	0.037128	0.038476	0.039789	0.041051	0.042227	0.043298	0.044225	0.044988	0.045550	0.045901	0.226992	0.500000	0.500000	0.500000	0.226840	0.046203	0.045847	0.045275	0.044501	0.043557	0.042470	0.041273	0.039991	0.038655	0.037285	0.035903	0.034522	0.033156	0.031816	0.030507	0.029236	0.028005	0.026817	0.025672	0.024572	0.023515	0.022503	0.021531	0.020602	0.019712	0.018862	0.018048	0.017272	0.016530	0.015826	0.015152	0.014515	0.013908	0.013338	0.012797	0.012293	0.011820	0.011384	0.010981	0.010617	0.010289	0.010003	0.009755	0.009552	0.009390	0.009276	0.009212	
0.009527	0.009587	0.009688	0.009835	0.010016	0.010242	0.010498	0.010797	0.011125	0.011492	0.011887	0.012319	0.012776	0.013270	0.013789	0.014343	0.014922	0.015536	0.016176	0.016851	0.017553	0.018292	0.019059	0.019864	0.020699	0.021573	0.022480	0.023425	0.024405	0.025424	0.026477	0.027566	0.028688	0.029841	0.031021	0.032222	0.033437	0.034656	0.035869	0.037059	0.038214	0.039309	0.040328	0.041241	0.042035	0.042675	0.043153	0.043442	0.228228	0.500000	0.500000	0.500000	0.228067	0.043764	0.043468	0.042983	0.042330	0.041523	0.040592	0.039555	0.038440	0.037265	0.036052	0.034816	0.033575	0.032337	0.031114	0.029912	0.028737	0.027594	0.026485	0.025413	0.024377	0.023379	0.022418	0.021496	0.020610	0.019761	0.018947	0.018169	0.017423	0.016714	0.016035	0.015391	0.014776	0.014197	0.013646	0.013131	0.012646	0.012196	0.011778	0.011397	0.011048	0.010740	0.010466	0.010234	0.010040	0.009891	0.009780	0.009727	
0.010024	0.010068	0.010169	0.010302	0.010478	0.010685	0.010934	0.011212	0.011529	0.011872	0.012254	0.012660	0.013103	0.013570	0.014072	0.014598	0.015157	0.015741	0.016359	0.017002	0.017679	0.018381	0.019118	0.019882	0.020681	0.021509	0.022371	0.023263	0.024188	0.025144	0.026130	0.027144	0.028185	0.029249	0.030331	0.031427	0.032528	0.033627	0.034710	0.035770	0.036786	0.037748	0.038630	0.039424	0.040101	0.040653	0.041055	0.041306	0.229307	0.500000	0.500000	0.500000	0.229136	0.041645	0.041390	0.040979	0.040417	0.039726	0.038917	0.038016	0.037036	0.036000	0.034919	0.033814	0.032692	0.031569	0.030451	0.029348	0.028262	0.027201	0.026167	0.025161	0.024188	0.023245	0.022337	0.021461	0.020619	0.019808	0.019032	0.018286	0.017574	0.016892	0.016243	0.015623	0.015037	0.014478	0.013954	0.013457	0.012996	0.012563	0.012167	0.011800	0.011472	0.011176	0.010919	0.010697	0.010516	0.010372	0.010271	0.010215	
0.010485	0.010539	0.010628	0.010760	0.010920	0.011123	0.011352	0.011622	0.011917	0.012250	0.012608	0.013001	0.013418	0.013870	0.014345	0.014853	0.015384	0.015948	0.016535	0.017154	0.017797	0.018473	0.019172	0.019904	0.020661	0.021449	0.022263	0.023108	0.023978	0.024875	0.025797	0.026742	0.027707	0.028689	0.029683	0.030683	0.031684	0.032675	0.033650	0.034592	0.035495	0.036339	0.037116	0.037803	0.038394	0.038865	0.039217	0.039426	0.230249	0.500000	0.500000	0.500000	0.230070	0.039784	0.039569	0.039211	0.038729	0.038126	0.037423	0.036630	0.035768	0.034845	0.033882	0.032887	0.031874	0.030852	0.029830	0.028814	0.027812	0.026826	0.025861	0.024920	0.024004	0.023117	0.022257	0.021427	0.020626	0.019855	0.019113	0.018403	0.017720	0.017069	0.016445	0.015854	0.015289	0.014757	0.014252	0.013780	0.013335	0.012925	0.012543	0.012197	0.011881	0.011603	0.011356	0.011148	0.010974	0.010841	0.010742	0.010696	
0.010950	0.010987	0.011078	0.011196	0.011355	0.011540	0.011764	0.012013	0.012301	0.012611	0.012958	0.013328	0.013732	0.014158	0.014617	0.015098	0.015611	0.016146	0.016711	0.017299	0.017917	0.018558	0.019228	0.019921	0.020643	0.021388	0.022161	0.022956	0.023776	0.024617	0.025479	0.026359	0.027254	0.028161	0.029074	0.029991	0.030900	0.031799	0.032673	0.033521	0.034321	0.035073	0.035753	0.036361	0.036872	0.037288	0.037587	0.037774	0.231084	0.500000	0.500000	0.500000	0.230895	0.038149	0.037958	0.037651	0.037226	0.036702	0.036082	0.035385	0.034617	0.033796	0.032930	0.032035	0.031115	0.030184	0.029247	0.028313	0.027385	0.026470	0.025570	0.024689	0.023829	0.022992	0.022181	0.021393	0.020634	0.019899	0.019194	0.018514	0.017864	0.017239	0.016645	0.016076	0.015538	0.015026	0.014545	0.014090	0.013669	0.013273	0.012912	0.012579	0.012281	0.012013	0.011781	0.011581	0.011419	0.011289	0.011199	0.011149	
0.011378	0.011426	0.011505	0.011624	0.011767	0.011950	0.012156	0.012400	0.012666	0.012968	0.013293	0.013651	0.014031	0.014444	0.014877	0.015342	0.015827	0.016343	0.016879	0.017444	0.018030	0.018644	0.019279	0.019941	0.020624	0.021332	0.022060	0.022812	0.023582	0.024371	0.025177	0.025996	0.026827	0.027664	0.028506	0.029344	0.030175	0.030988	0.031782	0.032539	0.033260	0.033924	0.034533	0.035063	0.035519	0.035878	0.036146	0.036303	0.231820	0.500000	0.500000	0.500000	0.231623	0.036696	0.036533	0.036260	0.035891	0.035425	0.034880	0.034258	0.033576	0.032838	0.032061	0.031248	0.030414	0.029562	0.028704	0.027841	0.026983	0.026132	0.025293	0.024468	0.023661	0.022873	0.022106	0.021362	0.020640	0.019944	0.019270	0.018624	0.018001	0.017407	0.016836	0.016295	0.015777	0.015290	0.014827	0.014395	0.013989	0.013614	0.013266	0.012952	0.012664	0.012412	0.012188	0.012001	0.011844	0.011724	0.011635	0.011596	
0.011810	0.011841	0.011923	0.012028	0.012172	0.012338	0.012541	0.012766	0.013026	0.013307	0.013623	0.013959	0.014327	0.014715	0.015134	0.015573	0.016041	0.016529	0.017045	0.017580	0.018143	0.018724	0.019332	0.019958	0.020608	0.021276	0.021966	0.022673	0.023397	0.024137	0.024890	0.025654	0.026424	0.027201	0.027974	0.028745	0.029502	0.030246	0.030960	0.031648	0.032291	0.032891	0.033427	0.033904	0.034301	0.034625	0.034854	0.035000	0.232478	0.500000	0.500000	0.500000	0.232273	0.035408	0.035260	0.035023	0.034693	0.034283	0.033795	0.033242	0.032628	0.031967	0.031262	0.030527	0.029764	0.028986	0.028196	0.027401	0.026605	0.025814	0.025031	0.024259	0.023501	0.022759	0.022036	0.021331	0.020647	0.019984	0.019345	0.018728	0.018136	0.017566	0.017024	0.016504	0.016012	0.015543	0.015103	0.014687	0.014302	0.013941	0.013612	0.013308	0.013037	0.012793	0.012584	0.012402	0.012256	0.012138	0.012058	0.012013	
0.012202	0.012247	0.012317	0.012424	0.012553	0.012718	0.012904	0.013125	0.013366	0.013641	0.013935	0.014262	0.014607	0.014983	0.015378	0.015802	0.016244	0.016714	0.017201	0.017716	0.018248	0.018805	0.019379	0.019976	0.020590	0.021224	0.021874	0.022541	0.023222	0.023915	0.024619	0.025330	0.026048	0.026764	0.027481	0.028186	0.028883	0.029557	0.030212	0.030829	0.031414	0.031947	0.032434	0.032854	0.033214	0.033495	0.033705	0.033827	0.233064	0.500000	0.500000	0.500000	0.232851	0.034253	0.034126	0.033911	0.033621	0.033252	0.032819	0.032320	0.031770	0.031169	0.030533	0.029861	0.029167	0.028451	0.027725	0.026989	0.026252	0.025515	0.024784	0.024061	0.023349	0.022651	0.021967	0.021301	0.020653	0.020025	0.019416	0.018830	0.018264	0.017722	0.017202	0.016707	0.016234	0.015789	0.015366	0.014971	0.014600	0.014258	0.013940	0.013654	0.013392	0.013163	0.012960	0.012791	0.012647	0.012540	0.012458	0.012425	
0.012602	0.012627	0.012702	0.012796	0.012926	0.013076	0.013260	0.013463	0.013700	0.013955	0.014242	0.014547	0.014882	0.015235	0.015617	0.016016	0.016443	0.016887	0.017356	0.017842	0.018352	0.018878	0.019427	0.019991	0.020574	0.021173	0.021787	0.022415	0.023055	0.023706	0.024363	0.025028	0.025693	0.026360	0.027019	0.027672	0.028307	0.028928	0.029520	0.030086	0.030610	0.031098	0.031529	0.031913	0.032228	0.032486	0.032666	0.032782	0.233592	0.500000	0.500000	0.500000	0.233370	0.033223	0.033105	0.032917	0.032653	0.032326	0.031933	0.031487	0.030986	0.030445	0.029862	0.029252	0.028613	0.027957	0.027285	0.026606	0.025920	0.025235	0.024551	0.023874	0.023206	0.022548	0.021903	0.021273	0.020659	0.020062	0.019485	0.018925	0.018388	0.017870	0.017375	0.016900	0.016451	0.016023	0.015621	0.015241	0.014889	0.014559	0.014260	0.013982	0.013736	0.013514	0.013324	0.013158	0.013026	0.012919	0.012846	0.012806	
0.012959	0.013000	0.013062	0.013160	0.013276	0.013426	0.013594	0.013795	0.014012	0.014263	0.014529	0.014827	0.015140	0.015483	0.015842	0.016228	0.016630	0.017057	0.017500	0.017967	0.018449	0.018952	0.019470	0.020007	0.020558	0.021125	0.021704	0.022296	0.022898	0.023507	0.024124	0.024742	0.025364	0.025979	0.026592	0.027191	0.027780	0.028345	0.028891	0.029401	0.029883	0.030318	0.030715	0.031053	0.031345	0.031569	0.031738	0.031834	0.234064	0.500000	0.500000	0.500000	0.233835	0.032292	0.032191	0.032018	0.031785	0.031486	0.031134	0.030726	0.030275	0.029779	0.029251	0.028689	0.028105	0.027498	0.026879	0.026247	0.025611	0.024971	0.024333	0.023698	0.023070	0.022450	0.021842	0.021246	0.020664	0.020099	0.019549	0.019018	0.018505	0.018013	0.017538	0.017088	0.016656	0.016250	0.015863	0.015503	0.015163	0.014852	0.014561	0.014300	0.014061	0.013853	0.013668	0.013514	0.013384	0.013286	0.013212	0.013183	
0.013326	0.013347	0.013415	0.013499	0.013618	0.013753	0.013920	0.014104	0.014319	0.014550	0.014811	0.015088	0.015394	0.015714	0.016062	0.016425	0.016813	0.017216	0.017642	0.018082	0.018544	0.019019	0.019514	0.020021	0.020544	0.021079	0.021626	0.022184	0.022749	0.023322	0.023898	0.024477	0.025053	0.025629	0.026193	0.026751	0.027289	0.027813	0.028307	0.028780	0.029213	0.029615	0.029968	0.030282	0.030538	0.030748	0.030893	0.030988	0.234493	0.500000	0.500000	0.500000	0.234256	0.031459	0.031363	0.031211	0.030995	0.030729	0.030406	0.030039	0.029624	0.029175	0.028687	0.028174	0.027633	0.027076	0.026500	0.025916	0.025322	0.024726	0.024128	0.023533	0.022942	0.022358	0.021784	0.021220	0.020670	0.020132	0.019611	0.019105	0.018618	0.018146	0.017697	0.017264	0.016855	0.016463	0.016097	0.015749	0.015428	0.015127	0.014853	0.014600	0.014376	0.014173	0.014000	0.013849	0.013729	0.013631	0.013565	0.013528	
0.013648	0.013686	0.013742	0.013831	0.013936	0.014072	0.014224	0.014407	0.014604	0.014832	0.015074	0.015345	0.015629	0.015941	0.016267	0.016618	0.016983	0.017372	0.017773	0.018196	0.018632	0.019086	0.019553	0.020036	0.020529	0.021036	0.021552	0.022077	0.022610	0.023146	0.023688	0.024227	0.024767	0.025299	0.025827	0.026339	0.026840	0.027318	0.027778	0.028205	0.028608	0.028968	0.029297	0.029574	0.029814	0.029997	0.030136	0.030213	0.234877	0.500000	0.500000	0.500000	0.234634	0.030701	0.030619	0.030476	0.030285	0.030038	0.029748	0.029409	0.029034	0.028618	0.028174	0.027698	0.027202	0.026684	0.026152	0.025606	0.025054	0.024496	0.023937	0.023377	0.022822	0.022272	0.021729	0.021196	0.020674	0.020165	0.019669	0.019189	0.018723	0.018276	0.017845	0.017434	0.017041	0.016670	0.016317	0.015988	0.015677	0.015393	0.015127	0.014890	0.014671	0.014481	0.014312	0.014172	0.014053	0.013964	0.013896	0.013872	
0.013982	0.014000	0.014062	0.014138	0.014246	0.014368	0.014521	0.014687	0.014883	0.015092	0.015331	0.015582	0.015860	0.016151	0.016468	0.016797	0.017150	0.017515	0.017902	0.018300	0.018718	0.019147	0.019592	0.020048	0.020517	0.020995	0.021483	0.021978	0.022478	0.022984	0.023489	0.023996	0.024497	0.024997	0.025483	0.025962	0.026421	0.026868	0.027286	0.027685	0.028047	0.028385	0.028677	0.028939	0.029149	0.029324	0.029442	0.029521	0.235229	0.500000	0.500000	0.500000	0.234978	0.030021	0.029941	0.029816	0.029637	0.029416	0.029146	0.028840	0.028491	0.028113	0.027700	0.027264	0.026802	0.026324	0.025827	0.025321	0.024804	0.024283	0.023757	0.023233	0.022709	0.022191	0.021678	0.021173	0.020679	0.020195	0.019725	0.019266	0.018825	0.018397	0.017988	0.017593	0.017220	0.016863	0.016529	0.016211	0.015918	0.015642	0.015392	0.015160	0.014956	0.014770	0.014613	0.014474	0.014365	0.014275	0.014216	0.014182	
