0.000880	0.001391	0.001971	0.002574	0.003195	0.003823	0.004467	0.005116	0.005784	0.006457	0.007155	0.007858	0.008592	0.009333	0.010111	0.010900	0.011732	0.012581	0.013479	0.014401	0.015383	0.016397	0.017481	0.018610	0.019824	0.021098	0.022477	0.023939	0.025531	0.027238	0.029113	0.031148	0.033404	0.035890	0.038682	0.041810	0.045377	0.049459	0.054211	0.059791	0.066468	0.074575	0.084648	0.097461	0.114296	0.137345	0.170933	0.225200	0.334313	0.692100	0.323832	0.692108	0.334283	0.225139	0.170835	0.137212	0.114122	0.097255	0.084402	0.074299	0.066152	0.059449	0.053831	0.049056	0.044937	0.041350	0.038186	0.035379	0.032860	0.030591	0.028525	0.026642	0.024907	0.023310	0.021823	0.020443	0.019146	0.017934	0.016786	0.015707	0.014677	0.013703	0.012769	0.011880	0.011022	0.010202	0.009406	0.008641	0.007896	0.007176	0.006472	0.005788	0.005117	0.004462	0.003817	0.003187	0.002567	0.001964	0.001386	0.000877	
0.001391	0.001760	0.002246	0.002793	0.003373	0.003977	0.004597	0.005235	0.005886	0.006556	0.007238	0.007943	0.008662	0.009408	0.010172	0.010967	0.011786	0.012642	0.013527	0.014458	0.015426	0.016448	0.017520	0.018657	0.019858	0.021141	0.022506	0.023976	0.025554	0.027268	0.029128	0.031168	0.033408	0.035895	0.038666	0.041788	0.045329	0.049394	0.054105	0.059645	0.066251	0.074274	0.084216	0.096860	0.113469	0.136327	0.170284	0.228708	0.360929	0.460872	1.000000	0.460851	0.360962	0.228695	0.170225	0.136224	0.113326	0.096675	0.083994	0.074013	0.065957	0.059314	0.053743	0.048998	0.044906	0.041334	0.038187	0.035388	0.032879	0.030614	0.028556	0.026674	0.024946	0.023348	0.021867	0.020485	0.019194	0.017981	0.016839	0.015757	0.014734	0.013759	0.012830	0.011940	0.011089	0.010269	0.009480	0.008717	0.007980	0.007264	0.006570	0.005893	0.005235	0.004594	0.003970	0.003366	0.002785	0.002239	0.001754	0.001386	
0.001965	0.002239	0.002640	0.003117	0.003647	0.004210	0.004802	0.005413	0.006047	0.006697	0.007369	0.008057	0.008770	0.009502	0.010261	0.011043	0.011859	0.012702	0.013585	0.014502	0.015468	0.016477	0.017544	0.018666	0.019861	0.021127	0.022483	0.023931	0.025495	0.027180	0.029016	0.031016	0.033218	0.035647	0.038354	0.041385	0.044814	0.048721	0.053228	0.058476	0.064674	0.072097	0.081142	0.092379	0.106672	0.125369	0.150591	0.185100	0.227316	0.380762	1.000000	0.380707	0.227399	0.185138	0.150581	0.125312	0.106569	0.092232	0.080953	0.071869	0.064406	0.058173	0.052888	0.048351	0.044409	0.040953	0.037891	0.035160	0.032703	0.030481	0.028456	0.026603	0.024896	0.023319	0.021852	0.020487	0.019206	0.018005	0.016871	0.015800	0.014783	0.013818	0.012895	0.012015	0.011170	0.010359	0.009578	0.008826	0.008098	0.007395	0.006714	0.006054	0.005415	0.004798	0.004204	0.003639	0.003109	0.002631	0.002232	0.001957	
0.002554	0.002772	0.003103	0.003519	0.003994	0.004516	0.005069	0.005654	0.006260	0.006892	0.007542	0.008218	0.008913	0.009635	0.010379	0.011154	0.011954	0.012791	0.013659	0.014570	0.015520	0.016522	0.017571	0.018685	0.019860	0.021113	0.022444	0.023875	0.025406	0.027065	0.028858	0.030816	0.032956	0.035317	0.037929	0.040847	0.044122	0.047833	0.052068	0.056952	0.062635	0.069324	0.077280	0.086852	0.098478	0.112656	0.129720	0.149003	0.166519	0.413722	1.000000	0.413648	0.166648	0.149093	0.129762	0.112650	0.098423	0.086750	0.077133	0.069133	0.062405	0.056682	0.051762	0.047490	0.043747	0.040439	0.037494	0.034851	0.032466	0.030299	0.028321	0.026504	0.024830	0.023277	0.021835	0.020486	0.019224	0.018036	0.016917	0.015857	0.014853	0.013897	0.012987	0.012115	0.011282	0.010482	0.009714	0.008973	0.008260	0.007572	0.006910	0.006270	0.005656	0.005068	0.004510	0.003987	0.003510	0.003093	0.002761	0.002545	
0.003152	0.003327	0.003609	0.003971	0.004398	0.004874	0.005393	0.005942	0.006523	0.007128	0.007760	0.008413	0.009095	0.009797	0.010530	0.011287	0.012078	0.012897	0.013757	0.014650	0.015590	0.016572	0.017612	0.018703	0.019863	0.021090	0.022402	0.023799	0.025302	0.026916	0.028666	0.030563	0.032637	0.034907	0.037413	0.040189	0.043289	0.046764	0.050694	0.055161	0.060279	0.066172	0.072996	0.080912	0.090063	0.100476	0.111846	0.123112	0.131930	0.432427	1.000000	0.432335	0.132101	0.123248	0.111940	0.100521	0.090059	0.080859	0.072896	0.066027	0.060089	0.054932	0.050424	0.046459	0.042946	0.039815	0.037006	0.034472	0.032172	0.030075	0.028152	0.026383	0.024745	0.023227	0.021810	0.020487	0.019245	0.018077	0.016973	0.015930	0.014939	0.013998	0.013099	0.012243	0.011422	0.010636	0.009881	0.009157	0.008460	0.007792	0.007149	0.006534	0.005947	0.005391	0.004869	0.004389	0.003960	0.003596	0.003314	0.003138	
0.003743	0.003894	0.004135	0.004456	0.004839	0.005277	0.005756	0.006275	0.006824	0.007405	0.008011	0.008646	0.009304	0.009993	0.010704	0.011449	0.012220	0.013029	0.013867	0.014749	0.015668	0.016638	0.017653	0.018729	0.019862	0.021068	0.022346	0.023714	0.025174	0.026746	0.028437	0.030272	0.032261	0.034436	0.036816	0.039440	0.042340	0.045566	0.049165	0.053201	0.057739	0.062852	0.068605	0.075044	0.082147	0.089761	0.097474	0.104475	0.109528	0.444320	1.000000	0.444209	0.109737	0.104657	0.097616	0.089857	0.082195	0.075042	0.068556	0.062755	0.057597	0.053016	0.048939	0.045299	0.042038	0.039101	0.036445	0.034032	0.031831	0.029812	0.027955	0.026238	0.024647	0.023165	0.021783	0.020487	0.019270	0.018123	0.017041	0.016014	0.015042	0.014115	0.013234	0.012392	0.011588	0.010817	0.010080	0.009373	0.008696	0.008047	0.007428	0.006838	0.006280	0.005755	0.005270	0.004829	0.004443	0.004121	0.003878	0.003728	
0.004336	0.004461	0.004675	0.004959	0.005307	0.005706	0.006154	0.006638	0.007160	0.007711	0.008296	0.008904	0.009545	0.010210	0.010907	0.011629	0.012387	0.013173	0.013999	0.014858	0.015763	0.016708	0.017707	0.018754	0.019866	0.021038	0.022288	0.023613	0.025033	0.026550	0.028184	0.029941	0.031846	0.033909	0.036160	0.038617	0.041314	0.044278	0.047547	0.051154	0.055139	0.059528	0.064334	0.069536	0.075045	0.080669	0.086054	0.090666	0.093830	0.452519	1.000000	0.452391	0.094079	0.090888	0.086243	0.080814	0.075144	0.069586	0.064336	0.059482	0.055046	0.051017	0.047366	0.044057	0.041053	0.038321	0.035827	0.033546	0.031449	0.029519	0.027732	0.026077	0.024535	0.023097	0.021750	0.020488	0.019298	0.018177	0.017116	0.016112	0.015158	0.014251	0.013386	0.012563	0.011775	0.011023	0.010304	0.009617	0.008959	0.008334	0.007738	0.007175	0.006645	0.006152	0.005700	0.005295	0.004944	0.004657	0.004442	0.004315	
0.004915	0.005030	0.005217	0.005475	0.005789	0.006158	0.006571	0.007028	0.007519	0.008047	0.008602	0.009191	0.009806	0.010453	0.011126	0.011833	0.012566	0.013338	0.014139	0.014983	0.015862	0.016790	0.017760	0.018786	0.019864	0.021009	0.022218	0.023507	0.024874	0.026339	0.027903	0.029586	0.031393	0.033347	0.035458	0.037750	0.040237	0.042944	0.045889	0.049094	0.052568	0.056316	0.060317	0.064520	0.068822	0.073045	0.076926	0.080114	0.082235	0.458511	1.000000	0.458364	0.082519	0.080378	0.077157	0.073238	0.068970	0.064622	0.060370	0.056321	0.052527	0.049006	0.045758	0.042769	0.040022	0.037496	0.035169	0.033023	0.031039	0.029199	0.027491	0.025899	0.024413	0.023021	0.021716	0.020487	0.019330	0.018235	0.017201	0.016219	0.015287	0.014400	0.013556	0.012750	0.011983	0.011249	0.010551	0.009883	0.009248	0.008644	0.008074	0.007536	0.007034	0.006570	0.006150	0.005776	0.005457	0.005197	0.005006	0.004892	
0.005494	0.005590	0.005762	0.005993	0.006283	0.006621	0.007008	0.007433	0.007900	0.008398	0.008932	0.009494	0.010089	0.010711	0.011366	0.012048	0.012766	0.013512	0.014297	0.015114	0.015975	0.016874	0.017823	0.018816	0.019868	0.020973	0.022148	0.023387	0.024708	0.026110	0.027608	0.029206	0.030920	0.032756	0.034731	0.036852	0.039138	0.041596	0.044239	0.047071	0.050091	0.053285	0.056619	0.060033	0.063427	0.066660	0.069537	0.071837	0.073330	0.463075	1.000000	0.462912	0.073652	0.072139	0.069812	0.066897	0.063624	0.060183	0.056723	0.053341	0.050101	0.047034	0.044157	0.041471	0.038970	0.036646	0.034485	0.032477	0.030606	0.028862	0.027233	0.025710	0.024281	0.022940	0.021677	0.020487	0.019362	0.018299	0.017291	0.016335	0.015425	0.014562	0.013738	0.012954	0.012206	0.011494	0.010814	0.010169	0.009556	0.008976	0.008428	0.007917	0.007441	0.007005	0.006611	0.006266	0.005972	0.005736	0.005563	0.005464	
0.006054	0.006146	0.006299	0.006513	0.006777	0.007094	0.007452	0.007855	0.008292	0.008768	0.009274	0.009816	0.010384	0.010988	0.011617	0.012281	0.012973	0.013701	0.014459	0.015258	0.016090	0.016968	0.017885	0.018853	0.019867	0.020940	0.022068	0.023266	0.024529	0.025873	0.027297	0.028815	0.030429	0.032152	0.033987	0.035948	0.038037	0.040264	0.042627	0.045125	0.047747	0.050471	0.053260	0.056052	0.058766	0.061286	0.063480	0.065193	0.066291	0.466666	1.000000	0.466484	0.066647	0.065534	0.063794	0.061568	0.059008	0.056252	0.053413	0.050579	0.047807	0.045139	0.042595	0.040187	0.037919	0.035788	0.033790	0.031916	0.030160	0.028512	0.026965	0.025511	0.024143	0.022853	0.021637	0.020486	0.019398	0.018366	0.017387	0.016457	0.015574	0.014732	0.013932	0.013168	0.012443	0.011751	0.011094	0.010469	0.009879	0.009321	0.008798	0.008310	0.007859	0.007448	0.007080	0.006758	0.006487	0.006270	0.006113	0.006022	
